1,153,"La Barca","Adolfo Ruiz Cortines",750,"La Joyita","La Barca","Jalisco",47910,13939351554,13939354661,13939354665,,,,,"Mercadosoriana"
1,154,"Libramiento","Blvd.independencia",1510,"Zaragoza","Cd. Juárez","Chihuahua",32599,16561713880,16561713881,16561713882,,,,,"Soriana"
1,155,"Dolores Hidalgo","Calzada Mariano Balleza",40,"Mariano Balleza","Dolores Hidalgo","Guanajuato",37800,14181827161,14181827162,14181827163,,,,,"Mercadosoriana"
1,156,"Nueva Rosita","Profesor Héctor Hernández","1002-a","11 De Julio","Nueva Rosita","Coahuila",26870,18616146993,18616146078,,18616147160,,,,"Mercadosoriana"
1,157,"Sahuayo","Blvd. Lázaro Cárdenas Cruz Con San Rafael",745,"San Rafael","Sahuayo","Michoacan",69000,13535318762,13535318763,13535318765,"Ext5157119",,,,"Mercadosoriana"
1,158,"Cuauhtémoc","Blvd. Fernando Baeza Y Río Concho",2835,"Barrio Lerdo","Cuauhtémoc","Chihuahua",31520,16255715018,16255715019,16255715020,,,,,"Mercadosoriana"
1,159,"Altamira","Blvd. Al Puerto Industrial Esq.vía De Ferrocarril Mty-tampico",105,"Centro","Altamira","Tamaulipas",89600,18331620092,18331620093,,,,,,"Mercadosoriana"
1,160,"Cd. Guzmán","Calzada Francisco I. Madero Y Carranza",570,"Centro","Cd. Guzmán","Jalisco",49000,13414105991,13414105992,13414105993,5160111,,,,"Mercadosoriana"
1,161,"Valle Soleado","Carretera A Dulces Nombres",400,"Valle Soleado","Guadalupe","Nuevo León",64117,18183299000,"Ext5161119","Ext5161126","Ext5161111",,,,"Soriana"
1,162,"Chihuahua 2000","Av. Los Arcos De La Estrella Entre Portal De Ebano Av. Los Arcos Nte.",17101,"Fraccionamiento Los Arcos","Chihuahua","Chihuahua",31137,16144935127,16144935128,16144935129,,,,,"Soriana"
1,163,"Coacalco","Ave. Vial Lopez Portillo Esq. 16 De Septiembre",34,"San Francisco, Coacalco","Coacalco","Edo. De México",55700,15521597603,15521597604,,,,,,"Mercadosoriana"
1,164,"Cd. Azteca","Ave. Central Entre Calle Aguila Y Calle Paricutin",65,"Josefa Ortiz De Dominguez","Ecatepec","Edo. De México",55100,15524590886,15524590891,15524590894,,,,,"Mercadosoriana"
1,165,"La Joya","Ave. Vial López Portillo Entre Calle Progreso",431,"Guadalupe Victoria","Ecatepec","Edo. De México",55210,15525939682,15525939698,15525939672,,,,,"Mercadosoriana"
1,166,"Placetas","Blvd. Rodolfo Chávez Casi Esq. Con Av. Javier Mina","S/n","Centro","Colima","Colima",28000,13123307292,13123307388,13123307456,,,,,"Mercadosoriana"
1,167,"Maestros","Ave. De Los Maestros",60,"San Andrés Atenco","Tlalnepantla","Edo. De México",54040,15511063254,15511063255,15511063256,,,,,"Mercadosoriana"
1,168,"Sendero San Luis Potosí","Av. Benito Juárez Entre Carretera 57",2005,"Estrella De Oriente","San Luis Potosí","San Luis Potosí",78394,14448301194,14448301553,14448301927,,,,,"Soriana"
1,169,"Ixtapaluca","Carr. Fed. Mexico-cuautla Ent. Aut. Mexico-puebla Y Río San Fco.","S/n","Ixtapaluca","Ixtapaluca","Edo. De México",56530,15525967033,15525967034,15525967035,5169111,,,,"Soriana"
1,170,"Centro Maya","Carretera Federal Chetumal Cancún",2100,"Ejido, Lote 1","Playa Del Carmen","Quintana Roo",77712,19848039057,19848039058,19848039084,,,,,"Soriana"
1,171,"Cuautlitlán","Calzada Guadalupe",301,"Cerrito","Cuautitlán","Edo. De México",54800,15558728614,15558728029,15558727890,,,,,"Mercadosoriana"
1,172,"Lázaro Cárdenas","Av. Tulipanes",548,"Unidad 7.4","Lázaro Cárdenas","Michoacan",60950,17535379496,17535379497,17535379498,,,,,"Mercadosoriana"
1,173,"Cunduacán","Carretera Juárez Chiapas A 2 Bocas Paraíso","S/n","Tlajomulco","Cunduacán","Tabasco",86690,19143362195,19143362160,19143362159,,,,,"Mercadosoriana"
1,174,"Nichupté","Super Manzana 512 Y Manzana 16","Lote 1",,"Cancún","Quintana Roo",77500,19988478410,19988478411,19988478412,,,,,"Soriana"
1,175,"Río Mayo","Ave. Río Mayo",6001,"Lomas De Jeréz","León","Guanajuato",37538,14771486706,14771486707,14771486708,,,,,"Soriana"
1,176,"Santo Tomás","Blvd. Matamoros Torreón",2555,"Valle Hermoso","Matamoros","Coahuila",27440,18711823477,18711823478,18711823479,5176111,,,,"Mercadosoriana"
1,177,"Santa Fe","Av. Las Américas Esq. Blvd. Tegucigalpa","S/n","Hacienda Santa Fé","Tlajomulco De Zúñiga","Jalisco",45655,13311896701,13311896704,,,,,,"Mercadosoriana"
1,178,"Irapuato","Blvd. Gustavo Díaz Ordaz",1016,"Centro","Irapuato","Guanajuato",36500,14626930804,14626930810,,,,,,"Mercadosoriana"
1,179,"Lagos De Moreno","Blvd. Orozco Y Jiménez","S/n","Colinas De San Javier","Lagos De Moreno","Jalisco",47463,14744032866,14744032868,14744032869,,,,,"Mercadosoriana"
1,180,"San Vicente","Carretera Mexico-texcoco Km. 29","S/n","Cabecera Municipal","San Vicente Chicoloapan","Edo. De México",56370,15559217918,,,,,,,"Mercadosoriana"
1,181,"Ampliación","Av. Monterrey",7000,"Ampliación Unidad Nacional","Cd. Madero","Tamaulipas",89510,18331265916,18331265917,18331265918,18331265919,,,,"Soriana"
1,182,"Ramos Arizpe","Carretera Monterrey-saltillo Km 11.5","S/n","Centro","Ramos Arizpe","Coahuila",27900,18444903068,18444903069,18444903070,,,,,"Mercadosoriana"
1,183,"San Pedro De Las Colonias","Torreón-san Pedro",58,"Tierras Del Ejido El Ancóra","San Pedro De Las Colonias","Coahuila",27800,18727727649,18727727650,18727727652,,,,,"Mercadosoriana"
1,184,"Cortazar","Av. Casuarinas","101 Pt","Alameda","Cortazar","Guanajuato",38359,14111190013,14111190014,,,,,,"Mercadosoriana"
1,185,"Frontera","Blvd. San Buena Aventura Entre Calle Progreso",105,"10 De Mayo","Frontera","Coahuila",25660,18666346445,18666346806,18666350081,,,,,"Soriana"
1,186,"Paraíso","Carretera Federal Paraíso Km 117 +360","S/n","Villa Puerto Ceiba Paraíso","Tabasco","Tabasco",86600,19333334954,19333334955,19333334956,,,,,"Mercadosoriana"
1,187,"La Cuesta","Av. Tecnológico",5311,"La Cuesta","Cd. Juárez","Chihuahua",32650,16566379874,16566379875,16566379876,16566379877,,,,"Soriana"
1,188,"Cofradías","Ave. Huehuetoca","S/n","Claustos De San Miguel","Cuautitlán Izcalli","Edo. De México",54715,15558899880,15558899881,15558899882,,,,,"Soriana"
1,189,"Insurgentes","Boulevard Instituto Tecnólogico Km24","S/n","Insurgentes Norte","Minatitlán","Veracruz",96710,19222417545,19222417546,19222417547,,,,,"Mercadosoriana"
1,190,"Centenario","Boulevard Miguel Alemán",117,"Ricardo Flores Magon","Gomez Palacio","Durango",35000,18717502024,18717502466,,,,,,"Soriana"
1,191,"Talleres","Av. Puerto Juárez","S/n","Super Manzana 209 Mza 1 Lote 2903","Cancún","Quintana Roo",77500,19981464058,19981464059,"019981464060/64",,,,,"Mercadosoriana"
1,192,"La Asunción","Siglo Xxi",2302,"Villa De Nuestra Señora De La Asunción","Aguascalientes","Aguascalientes",20126,14491588765,14491588766,,,,,,"Mercadosoriana"
1,193,"Tangamanga","Av. Santos Degollado Esq.con Av. Jesús Goytortua","229-a","Fraccionamientotangamanga","San Luis Potosí","San Luis Potosí",78129,14441623116,,,,,,,"Soriana"
1,194,"Rosales","Blvd. Centenario",705,"Centro","Los Mochis","Sinaloa",81200,16688174901,16688174902,16688174903,,,,,"Soriana"
1,195,"14 Sur","Prolongación 14 Sur",1130,"Exhacienda De Chapulco","Puebla","Puebla",72590,12223112237,12223112260,"012223112275/79",,,,,"Mercadosoriana"
1,196,"La Sierra","Calzada Silvestre Terrazas",9001,"Ramón Reyes","Chihuahua","Chihuahua",31410,16144189698,,,,,,,"Mercadosoriana"
1,197,"Sendero Toluca","Paseo Tolloacan",55,"Parque Industrial Lerma","Lerma","Edo. De México",5000,17223278141,17223278142,17223278133,17223278140,,,,"Soriana"
1,198,"Aviación","Av.  Aviación","S/n","La Mojonera","Zapopan","Jalisco",45150,13338364930,13338364939,,,,,,"Soriana"
1,199,"Calafia","Blvd. Adolfo López Mateos",1100,"Zona Industrial","Mexicali","Baja California",21000,16865572428,16865571071,16865574103,,,,,"Soriana"
1,200,"Colín","Prolongación Toltecas",4,"Los Reyes De Ixtacala","Tlalnepantla","Edo. De México",54000,15516659000,15516659002,15516659003,,,,,"Mercadosoriana"
1,201,"Las Villas","Blvd. Nuevo Hidalgo Km 7+ 100","S/n","Rancho La Colonia","Pachuca","Hidalgo",42080,17717107583,17717107316,17717107694,,,,,"Mercadosoriana"
1,202,"Otay","Rampa Aeropuerto",16000,"Produsa","Tijuana","Baja California",22390,16646238217,16646238283,,,,,,"Soriana"
1,203,"San Roque","Av. Eloy Cavazos",101,,"Villa Benito Juárez","Nuevo León",67289,18183299000,"Ext5203111",,,,,,"Soriana"
1,204,"Tres Ríos","Blvd. Universitarios","433 Pt","Desarrollos Tres Ríos","Culiacán","Sinaloa",80027,16677532880,16677536886,16677537498,,,,,"Soriana"
1,205,"Huehuetoca","Blvd. Huehuetoca Jorobas","S/n","Saltillo","Huehuetoca","Edo. De México",54680,15939180096,15939180771,15939180248,,,,,"Mercadosoriana"
1,206,"Hermosillo","Periférico Oriente",1274,"Perisur","Hermosillo","Sonora",83290,16622503739,16622504364,16622504480,,,,,"Soriana"
1,207,"Tecomán","Av. Playa De La Manzanilla",81,"Bugambilias","Tecomán","Colima",28190,13133247592,13133246981,13133248807,,,,,"Mercadosoriana"
1,208,"Plaza Morelia","Av. Camelinas",5030,"Jardines Del Rincón","Morelia","Michoacan",58270,14433339821,14433339823,14433339825,,,,,"Soriana"
1,209,"Acámbaro","Ave. 1ero. Mayo",1652,"San Isidro","Acámbaro","Guanajuato",38670,14176098338,14176098339,14176098340,,,,,"Mercadosoriana"
1,210,"Alamedas","Ave. Alamedas",69,"Zona Industrial. Izcalli Del Valle","Tultitlán","Edo. De México",54940,15516655754,15516655755,15516655759,,,,,"Mercadosoriana"
1,211,"Sendero Querétaro","Av. Revolución",99,"El Sol","Querétaro","Queretaro",76113,14422204268,14422204216,14422204274,,,,,"Soriana"
1,212,"Landin","Porfirio Luis Echeverría","S/n","Landin","Saltillo","Coahuila",25070,18441113140,18441113143,,,,,,"Mercadosoriana"
1,213,"Playa De Oro","Francisco Medina Asencio",2735,"Zona Hotelera","Puerto Vallarta","Jalisco",48310,13222211585,13222213300,13222213320,,,,,"Supermercadosoriana"
1,214,"Tizayuca","Juárez Sur",39,"Barrio Atempa","Tizayuca","Hidalgo",43800,17791008152,17791008153,17791008154,,,,,"Mercadosoriana"
1,215,"Texcoco","Ave. Blvd.dr. Jiménez Cantu Y Barranquilla",,"El Ahuehuete","Texcoco","Edo. De México",56158,15959557764,15959557744,15959557736,,,,,"Mercadosoriana"
1,216,"Tultitlán","Blvd. Tultitlán",200,"Barrio De Los Reyes","Tultitlán","Edo. De México",54900,15522393965,15522393967,15522393968,,,,,"Mercadosoriana"
1,217,"Abastos","Ave. Patria , Esq. Blvd. Luis F. Molina",3140,"Lazaro Cárdenas","Culiacan","Sinaloa",80290,16677271826,16677271845,16677271646,,,,,"Soriana"
1,218,"Río Sonora","Blvd. Paseo Río Sonora Nte.",128,"Proyecto Río Sonora","Hermosillo","Sonora",83270,16622136195,16622136681,16622136836,,,,,"Soriana"
1,219,"Tapachula","Blvd. Díaz Ordaz",182,"Coapante","Tapachula","Chiapas",30740,19621184062,19621184063,19621184064,,,,,"Mercadosoriana"
1,220,"Rancho Viejo","Av. Niños Héroes","S/n","Región 233 Mza 8 Lote 1","Benito Juárez","Quintana Roo",77510,19988932431,19988932438,19988932441,,,,,"Mercadosoriana"
1,221,"Quinta Real","Av. Constituyentes Esq. Blvd. Casa Blanca",,"Fracc. Casa Blanca","Matamoros","Tamaulipas",,18688456258,18688456259,18688456260,,,,,"Soriana"
1,222,"Atizapán","Carretera Progreso Industrial","S/n","Exhacienda Pedregal Atizapán","Atizapán De Zaragoza","Edo. De México",52900,15558224680,15558224682,15558224736,,,,,"Mercadosoriana"
1,223,"Sendero Saltillo","Carretera Los González",365,"Fraccionamiento Exhacienda Los Cerritos","Saltillo","Coahuila",25203,18444318161,18444318162,18444318163,,,,,"Soriana"
1,224,"Providencia","Blvd. Vicente Suárez",1011,"Cristo","Puebla","Puebla",72340,12222138880,,,,,,,"Mercadosoriana"
1,225,"Los Olivos","Ave. Baja California",148,"Fracc. San Agustín Atlapulco","Chimalhuacan","Edo. De México",56330,15526429674,15526429808,15526429899,,,,,"Mercadosoriana"
1,226,"Camino Real","Camino A Sauceda De La Borda Esq. Calle De Derecho","S/n","Spaguaz","Cd. Guadalupe","Zacatecas",98615,14929234382,14929235682,14929236238,,,,,"Mercadosoriana"
1,227,"Ermita","Ermita Iztapalapa Esq. Ave. Cuauhtémoc","S/n","Santa Martha Acatitla","Distrito Federal","Distrito Federal",9510,15557329006,15557329076,15557329020,,,,,"Mercadosoriana"
1,228,"Sendero Lincoln","Av. Lincoln",4001,"Puerta De Hierro","Monterrey","Nuevo León",64461,18183299000,"Ext5228126",,,,,,"Soriana"
1,229,"El Real","Av. Torreón Esq. Periferico Paseo De La República",1001,"El Realito","Morelia","Michoacan",,14432991760,14432991764,14433597395,"Ext5229111",,,,"Mercadosoriana"
1,230,"Pátzcuaro","Libramiento Ignacio Zaragoza Esq. Prolongación Libertad",233,"Centro","Pátzcuaro","Michoacan",61601,14343422946,14343423139,14343424092,"Ext5230111",,,,"Mercadosoriana"
1,231,"Las Américas","Blvd. Las Américas",114,"Colinas Del Sur","Querétaro","Queretaro",76900,14422222396,,,,,,,"Mercadosoriana"
1,232,"Borlaug","Av. Dr. Norman E. Bourlong Entre Ctm Y 400",7301,"Fracc. Hacienda Del Sol","Cd. Obregón","Sonora",85050,16441202745,16441202753,,5232111,,,,"Mercadosoriana"
1,233,"La Capilla","Prolo.zaragoza Entre Autopista Queretaro Celaya",280,"Ensueño","Queretaro","Queretaro",76178,14422156334,,,5233111,,,,"Soriana"
1,234,"Anáhuac","Calzada Anáhuac",1301,"Fracc.villa Residencial Casa Magna","Mexicali","Baja California",21354,16868382239,16868382286,16868382293,,,,,"Soriana"
1,235,"Héroes","Av. 20 Noviembre",,"Super Manzana 215 Y Manzana 1 Lote 157","Cancún","Quintana Roo",97500,19982082071,19982080294,19982080366,,,,,"Mercadosoriana"
1,236,"Iguala","Carretera Iguala Taxco Km 2+120","S/n","Ampliación San José","Iguala","Guerrero",40050,17331106698,17331106693,17331106636,,,,,"Mercadosoriana"
1,237,"Portales","Calzada Luis Echeverría álvarez",,,"Saltillo","Coahuila",,18444343287,18444347150,,,,,,"Mercadosoriana"
1,238,"Plaza Fiesta Anáhuac","Ave. Manuel L. Barragán Esq. Ecatepec","S/n","Anáhuac","San Nicolás De Los Garza","Nuevo León",,18183299000,"Ext5238119","Ext5238126","Ext5238111",,,,"Supermercadosoriana"
1,239,"Cd. Hidalgo","Blvd. Adrián Peña Soto",3,"Centro","Michoacan","Michoacan",,17861564201,,,,,,,"Mercadosoriana"
1,240,"Galerías","Blvd. Uriangato",240,"La Joyita","Uriangato","Guanajuato",,14454532662,14454532663,14454532664,14454532662,,,,"Mercadosoriana"
1,241,"Sendero Apodaca","Ave. Concordia Y Antiguo Camino A Sta. Rosa",,"Ebanos","Apodaca","Nuevo León",,18183299000,"Ext5241119","Ext5241126","Ext5241111",,,,"Soriana"
1,242,"Sendero Juárez","Av. Las Torres Y Av. Gómez Morín",,,"Cd. Juárez","Chihuahua",,16566663382,16566663385,,,,,,"Soriana"
1,243,"La Aurora","Carretera Torreón-san Pedro Km 3.7 Con Entronque A La Unión",1005,"Rincón De San ángel","Torreón","Coahuila",27105,18717508496,18717526276,,,,,,"Supermercadosoriana"
1,244,"Sendero Ecatepec","Carr. México-tepexpan Esq. Los Reyes Texcoco",8,"San Isidro Atlautenco","Ecatepec De Morelos","Edo. De México",55064,15559314108,15524860044,15524860279,,,,,"Soriana"
1,245,"Sendero Mérida","14 Circuito Colonias Por 19 Y 20",,"Chuminopolis","Mérida","Yucatán",97158,19991881001,19991881002,19991881003,,,,,"Soriana"
1,246,"Sendero Acapulco","Carretera Puerto Márquez",,"Las Cruces","Acapulco","Guerrero",,17444061395,17444061396,17444061397,17444061398,,,,"Soriana"
1,247,"Paseo La Joya","C. Fco. I Madero Entre Tlaltepan  Y José Ma. Morelos",,,"Cuautitlán","Edo. De México",,15526203431,15526204010,15526204913,15526204890,,,,"Soriana"
1,248,"Chapultepec 1200","Av. Chapultepec",1200,"Fraccionamiento Alpes","San Luis Potosí","San Luis Potosí",,14442100302,14442100304,14442100305,14442100306,,,,"Supermercadosoriana"
1,249,"Plaza Diez","Ave. Cerdán Entre Calle 10 Y 11","S/n",,"Guaymas","Sonora",,16222240396,16222240415,16222240420,16222240452,,,,"Mercadosoriana"
1,250,"Mixcoac","Miguel Angel",170,"Mixcoac Delg. Benito Juarez","Mexico","Distrito Federal",3910,15555634800,15555634483,15555634484,,,,,"Soriana"
1,251,"La Viga","Calz. La Viga",1805,"Mexicaltzingo","Mexico","Distrito Federal",9080,15555825155,15555829234,15556977487,15555813681,,,,"Soriana"
1,252,"Polanco","Av. Ejército Nacional",769,"Nueva Granada Del. Miguel Hidalgo","Mexico","Distrito Federal",11520,15591260960,,,,,,,"Soriana"
1,253,"Cuitláhuac","Av. Cuitláhuac",372,"Sector Naval Del Azcapotzalco","México","Distrito Federal",2800,15553544280,15555561609,15555561600,,,,,"Soriana"
1,254,"Division Nte.","Av. Municipio Libre",314,"Nueva Santa Cruz Atoyac","Mexico","Distrito Federal",3310,15556885420,15556885588,,,,,,"Soriana"
1,255,"La Villa","Calz. De Guadalupe",192,"Vallejo Delg. Gustavo A Madero","Mexico","Distrito Federal",7870,15555376195,15555376196,15555376197,,,,,"Soriana"
1,256,"Altares","Ave. Xolot Entre Templo De Mitla Y Fracción Segunda","S/n","Valle Del Marqués","Hermosillo","Sonora",,16622374363,16622374364,,,,,,"Supermercadosoriana"
1,257,"Tacubaya","José Morán Esquina P.a. De Los Santos",3,"San Miguel Chapultepec","Mexico","Distrito Federal",11980,15555158814,15555158815,15555158816,,,,,"Soriana"
1,258,"Lomas Verdes","Colina De La Paz",25,"Lomas Verdes","Naucalpan","Edo. De México",53120,15553747890,,,,,,,"Soriana"
1,259,"Tlálpan","Calz. De Tlalpan",2050,"Campestre Churubusco","Mexico","Distrito Federal",4200,15555448500,,,,,,,"Soriana"
1,260,"Echegaray","Gustavo Baz",250,"Bosques De Echegaray","Naucalpan","Edo. De México",53310,15553736844,15553736848,15553736874,,,,,"Soriana"
1,261,"Rosario","Lázaro Cárdenas",1341,"Unidad Del Rosario","México","Distrito Federal",2430,15553824143,15553824922,,,,,,"Soriana"
1,262,"Iztapalapa","Calz. Ermita Iztapalapa",1863,"Los ángeles","México","Distrito Federal",9830,15556121611,,,,,,,"Soriana"
1,263,"Campestre","Puerta De Oro Del Bajío",203,"Jardines De Celaya","Celaya","Guanajuato",38080,14616134034,14616134126,14616134238,,,,,"Soriana"
1,264,"Miguel Alemán","Prol. Madero Oriente",4422,"Libertad","Monterrey","Nuevo León",67130,18183299000,"Ext5264119","Ext5264126","Ext5264111",,,,"Soriana"
1,265,"Colón","Av. Colón Pte.",790,"Centro","Monterrey","Nuevo León",64000,18183726175,18183299000,"Ext5265","N/a",,,,"Sorianaexpress"
1,266,"Fidel Velázquez","Av. Fidel Velazquez Y Rio Sena",2401,"Federal","Monterrey","Nuevo León",64120,18183734260,18183734416,18183299000,18183734312,,,,"Soriana"
1,267,"Constituyentes","Ejército Republicano",148,"Plaza De Las Américas","Querétaro","Queretaro",76040,14422235630,14422130011,14422130851,,,,,"Soriana"
1,268,"Aragón","Av. Central",263,"Fracc. Valle De Aragón","Ecatepec","Edo. De México",55780,15557803550,15557803781,15557803891,,,,,"Soriana"
1,269,"Zaragoza","Calz. Ignacio Zaragoza",1886,"Juan Escutia Del. Iztapalapa","México","Distrito Federal",9100,15557451251,15557454631,15557452666,,,,,"Soriana"
1,270,"Abasolo","Av. Luis Echeverría",1032,"Guanajuato","Saltillo","Coahuila",25280,18444162756,18444160600,18444160660,,,,,"Soriana"
1,271,"Metepec","Leona Vicario Esq. Guadalupe Victoria",916,"Plaz De Las Americas Metepec","Toluca","Edo. De México",52140,17222702333,17222193087,17222193113,,,,,"Supermercadosoriana"
1,272,"Coapa","Calz. De Acoxpa",1666,"Ejidos De Villa Coapa","México","Distrito Federal",14390,15555948099,15555949134,15555949169,,,,,"Soriana"
1,273,"Santa Cecilia","Av. Abraham Lincoln Pte.",5000,"Villas De Santa Cecilia","Monterrey","Nuevo León",64150,18183299000,"Ext5273119","Ext5273126","Ext5273111",,,,"Soriana"
1,274,"Acapulco Costera","Costera Miguel Alemán",240,"Fracc. Hornos","Acapulco","Guerrero",39350,17444696160,,,,,,,"Soriana"
1,275,"Galerías Mty.","Insurgentes",3911,"Colinas De San Jerónimo","Monterrey","Nuevo León",64630,18183299000,"Ext5275119","Ext5275126","Ext5275111",,,,"Soriana"
1,276,"La Luna","Av. La Luna Nichupté Y Kondulich","Mza 1","Super Manzana 49","Cancún","Quintana Roo",77533,19988481456,19988481447,19988481311,,,,,"Supermercadosoriana"
1,277,"San Mateo","Alcanfores Esq. Av. De Las Torres",61,"Fracc. Jardines De San Mateo","Naucalpan","Edo. De México",53240,15553630526,15553631151,15553631747,,,,,"Soriana"
1,278,"ánimas","Blvd. Atlixco",3154,"Las ánimas","Puebla","Puebla",72400,12222300900,12222300909,12222300919,,,,,"Soriana"
1,279,"Eugenia","Eugenia  Esq. Gabriel Mancera",901,"Del Valle","México","Distrito Federal",3100,15556695090,15556695091,15556695092,,,,,"Supermercadosoriana"
1,280,"Silao","Av. 5 De Mayo","S/n","Fraccionamiento La Joyita","Silao","Guanajuato",36130,14727232196,14727232197,14727225417,,,,,"Soriana"
1,281,"Peri Norte","Carretera Mexico-queretaro Km. 30.5",,"Fracc. Haciendas Del Parque","Cuatitlan","Edo. De México",54769,15558939483,15558939484,15558939485,,,,,"Soriana"
1,282,"Sol Tuxtla Gutiérrez","Avenida 5 Norte Poniente",2650,"1ero. De Mayo Esq. Libramiento Norte","Tuxtla Gutiérrez","Chiapas",29000,19611251641,19611251642,19611251643,,,,,"Soriana"
1,283,"San Miguel De Allende","Carretera A Querétaro Km 1",,"Casco De Landeta","San Miguel De Allende","Guanajuato",37700,14151204711,,,,,,,"Supermercadosoriana"
1,284,"Torriello","Calz. De Tlálpan",4515,"Toriello Guerra Delegación Tlálpan","México","Distrito Federal",,15554244311,15554245282,15554245669,,,,,"Supermercadosoriana"
1,285,"Vía Morelos","Av. Vía Morelos Esq. Av. Industrias","S/n","Santa Clara Cuatitla Entre Av. Industrial Y Via Morelos","Ecatepec","Edo. De México",54190,15557749337,15557749442,15557749488,,,,,"Mercadosoriana"
1,286,"El Salado","Calz. Ignacio Zaragoza Esq. A Salazar",3254,"La Colmena","Mexico","Distrito Federal",9520,15557337621,15557337690,15557337800,,,,,"Soriana"
1,287,"Apizaco","Barberan U. Collar",306,"San Martín Centro","Apizaco","Tlaxcala",90300,12414171774,12414172190,12414172819,,,,,"Soriana"
1,288,"Plaza Del Valle","Av. Universidad",139,"Candiani","Oaxaca","Oaxaca",68130,19515148045,19515148091,19515148124,,,,,"Mercadosoriana"
1,289,"Espacio Tlaquepaque","Carretera Chapala",3221,"El Tapatío","Tlaquepaque","Jalisco",45580,13336590127,13336590124,,,,,,"Supermercadosoriana"
1,290,"Lomas Virreyes","águilas Y Seijas",5,"Lomas Virreyes","Mexico","Distrito Federal",111000,15555203901,15555203143,,,,,,"Supermercadosoriana"
1,291,"Atzoacalco","Fernando Amilpa",80,"C.t.m. Atzacoalco","Mexico","Distrito Federal",7090,15557153231,15557690817,,,,,,"Supermercadosoriana"
1,292,"Piramide","Blvd. De Los Aztecas Esq. Tonathiuh","S/n","Ciudad Azteca","Ecatepec","Edo. De México",55120,15557747436,15557753125,15557787822,,,,,"Supermercadosoriana"
1,293,"Río","Av. Solidaridad",350,"Lexis Ireta","Morelia","Michoacan",,14433133857,14433133865,14433133901,,,,,"Soriana"
1,294,"Floresta","Paseo De La Armada",450,"Floresta","Veracruz","Veracruz",,12299358982,12299359562,12299359564,,,,,"Soriana"
1,295,"Centro Histórico","Calzada Madero",115,"Centro","Oaxaca","Oaxaca",68000,19515144519,19515148005,19515148172,,,,,"Mercadosoriana"
1,296,"Colegio Militar","Heroico Colegio Militar",1010,"Reforma","Oaxaca","Oaxaca",68050,19515157466,19515134314,19515134320,,,,,"Mercadosoriana"
1,297,"Calle Real","Madero Y Oriente",61,"Centro","Orizaba","Veracruz",94300,12727261783,12727261817,12727254988,,,,,"Mercadosoriana"
1,298,"Plaza Inn","Guillermo Valle No. 66",,"Centro","Tlaxcala","Tlaxcala",,12464625100,,,,,,,"Mercadosoriana"
1,299,"Centro","Av. Juárez",231,"Centro","Toluca","Edo. De México",50000,17222151030,,,17222159400,,,,"Mercadosoriana"
1,300,"Miramontes","Av. Canal De Miramontes",2600,"Exhacienda San Antonio Coapa","México","Distrito Federal",4850,15556844651,15556844894,15556846169,,,,,"Soriana"
1,301,"Tepeyac","Av. Patria  Y Cloutier",5505,"Prados Tepeyac","Zapopan","Jalisco",45050,13336289994,13336282061,,,,,,"Soriana"
1,302,"Plaza Universidad","Pablo Neruda",4341,"Villa Universitaria","Zapopan","Jalisco",45110,13336100876,13336101617,,13336101425,,,,"Supermercadosoriana"
1,303,"El Sauz","Av. Patria Esq. Colón",2825,"El Sauz","Zapopan","Jalisco",44520,13336453434,13336450509,13336456527,,,,,"Mercadosoriana"
1,304,"Plaza Guadalupe","Av. Nicolás Copérnico",2831,"Residencial Guadalupe","Zapopan","Jalisco",45020,13336286007,13336286135,13336285111,,,,,"Supermercadosoriana"
1,305,"Tlaquepaque","Av. Niños Héroes",242,"Prados Del Nilo","Tlaquepaque","Jalisco",45500,13336353519,,,,,,,"Supermercadosoriana"
1,306,"Zapotlán","Ing. Alberto Cárdenas Jiménez",565,"Centro","Zapotlán El Grande","Jalisco",49000,13414130044,13414131940,13414133219,,,,,"Mercadosoriana"
1,307,"San Marcos","Av. Convención Esq. Fundición","S/n","Fracc. San Cayetano","Aguacalientes","Aguascalientes",20010,14499142239,14499142266,14499142283,,,,,"Soriana"
1,308,"Cruz Sur","Av. Cruz Del Sur",3689,"Residencial Loma Bonita","Zapopan","Jalisco",44509,13336348992,13336349052,13336349061,,,,,"Supermercadosoriana"
1,309,"Gavilanes","Blvd. López Portillo","S/n","Dependencias Federales","Guadalupe","Zacatecas",98600,14929231590,14929231940,14928992021,,,,,"Supermercadosoriana"
1,310,"Tepic","Camino Viejo Al Tecolote",89,"Centro","Tepic","Nayarit",63137,13112130069,13112134093,13112100621,,,,,"Supermercadosoriana"
1,311,"Gobernador Curiel","Av. Gobernador Curiel",4832,"Miravalle","Tlaquepaque","Jalisco",44990,13336707117,13336707121,13336707124,,,,,"Soriana"
1,312,"Plaza Sol","Centro Comercial Plaza Del Sol",,"Ciudad Del Sol","Zapopan","Jalisco",45050,13336473021,13331211320,13331211613,,,,,"Soriana"
1,313,"Américas Gdl.","Av. Américas",848,"Del Contry","Guadalajara","Jalisco",44210,13336423985,13336413311,13336413312,,,,,"Soriana"
1,314,"Calzada","Calz. Independencia Norte, Sector Libertad",362,"La Perla","Guadalajara","Jalisco",44330,13336178583,13336178612,13336189567,,,,,"Sorianaexpress"
